id,contract,timestamp,address,action_count_longs,action_count_shorts,action_count_lps,volume_longs,volume_shorts,volume_lps
d80fc79f-c269-449e-bc32-76002a238c00,4626,2024-04-12 00:00:00+00:00,0xca34eb1811e6fee4a558d4a21bde94c63ee973ec,1,0,1,2000,0,1000
0819365c-0748-40ce-b1a9-4d81d0f3e1a7,stETH,2024-04-12 00:00:00+00:00,0xd1f2739ad714045be6146915275d0a2b822ec1cc,0,2,1,0,24.051426183104747366,0
4e71880e-454a-4e9e-8085-4101f4d24494,stETH,2024-04-12 01:00:00+00:00,0xb90af00c9c1a0f3d1ea48da85937eb227d9b53dc,8,5,5,7250.005842469871870268,0,0
d11878d1-040a-40b0-b8a6-665d97e200ec,4626,2024-04-12 02:00:00+00:00,0x0235037b42b4c0575c2575d50d700dd558098b78,1,0,0,1000,0,0
65b74084-ddb8-4c0d-8aa1-59248c109e1b,4626,2024-04-12 02:00:00+00:00,0x19398ce10246844c76be14294b4d5431a074ef1d,1,0,1,35028.43681612174214,0,10008.12579474898255
68754008-a01c-45dd-80cb-0e77cd55f453,4626,2024-04-12 03:00:00+00:00,0x19398ce10246844c76be14294b4d5431a074ef1d,2,0,1,70056.93696697929779,0,0
d5c10059-e6f5-4b76-b3d9-8aa277fe143f,4626,2024-04-12 03:00:00+00:00,0xe0e845abed4c15bd550383223f1b439a1f535c5a,4,0,0,135111.089164972597235,0,0
1ed4c1cd-d849-4aec-9486-18693c94913a,4626,2024-04-12 04:00:00+00:00,0xe0e845abed4c15bd550383223f1b439a1f535c5a,6,0,0,90062.19606542751825,0,0
42eaf33d-f7ae-4d0d-9da1-e2969fff9145,4626,2024-04-12 04:00:00+00:00,0xca34eb1811e6fee4a558d4a21bde94c63ee973ec,1,0,2,0,0,60.146856063444511129
7d34bc57-0932-4f73-95e1-09eb1922faaf,stETH,2024-04-12 04:00:00+00:00,0xa37de6608aaebb42823af4efabc40c8a0a5f3433,0,0,1,0,0,499.99645856703132721
eac91cc4-6be7-4bf3-855a-a6637ae48b54,stETH,2024-04-12 05:00:00+00:00,0xbb08a33f8829c7f8f3684f67723326b2ebf5a86c,1,0,1,99.993635139854921096,0,99.993646711179621054
a0258735-7fe7-4831-b0d8-41397387a850,4626,2024-04-12 06:00:00+00:00,0xa6f2c1c99051a6e4c0744121a5b4de8c9ab24120,1,0,3,1500,0,4502.967974643802005315
d0ea3ee8-28bd-4f55-8935-50d3be99b5a2,4626,2024-04-12 06:00:00+00:00,0xee110f70e5e9fdefce2e9bbd1e9ec2d7073b1410,1,0,1,2000,0,2000
f6dbf028-3ca3-4d2a-83bc-df80bad2bc16,stETH,2024-04-12 06:00:00+00:00,0xa6f2c1c99051a6e4c0744121a5b4de8c9ab24120,1,1,1,99.993727710470142274,0.68489274799174503,39.999494336144114736
a8edd570-3072-426d-99fa-41fa155d72d4,stETH,2024-04-12 06:00:00+00:00,0xee110f70e5e9fdefce2e9bbd1e9ec2d7073b1410,1,0,1,49.991956386981310543,0,48.99173190386625272
07f0d202-1c90-4ae1-9e94-4be3093c34de,4626,2024-04-12 07:00:00+00:00,0x15dacef9ac45c5ef9d4cad62abbaa3309d807c99,1,1,1,1000,4.407909551003364786,1000
894e8e1d-30c4-488a-87a7-7d11aef57ae9,4626,2024-04-12 07:00:00+00:00,0x6b2d7b8823c5e3326bd3a82ff412461e5c269539,1,0,1,15000,0,30026.36569399990164
c1330430-b482-410a-a8bb-753568b7f953,stETH,2024-04-12 07:00:00+00:00,0x6b2d7b8823c5e3326bd3a82ff412461e5c269539,1,0,2,1500.002498370684275242,0,1750.013669367113903657
ebb18860-6050-4baf-b6a4-9b451cf34ed3,4626,2024-04-12 08:00:00+00:00,0x64f7fbc3feac6f40aa9182f0dea1a8b713416415,1,0,1,2500,0,1000
5ea94d30-6f00-4c8c-b7e1-846892351df8,4626,2024-04-12 08:00:00+00:00,0x2a8c25e12c2c2ca1f67497d5c890459bb460faeb,1,0,1,1500,0,3002.698680909650745
5703256c-5a80-42c4-aaeb-1e779e9a8ca9,4626,2024-04-12 08:00:00+00:00,0x39e34b06a329a521be4d50c3672ca41a85b7c8bd,0,0,1,0,0,1000
7e455767-0dc8-4c58-9f91-57e77475b0c5,4626,2024-04-12 08:00:00+00:00,0xa7d83d50ddd1f520181a0206affd609e68e3e0ec,0,0,1,0,0,2500
6d74e0d1-2908-4039-b1a4-ed3b0d942016,stETH,2024-04-12 08:00:00+00:00,0x64f7fbc3feac6f40aa9182f0dea1a8b713416415,1,0,1,99.99457704964857208,0,19.994916508994084458
bc3dfae4-a38a-443c-83c3-b5d370636d1c,stETH,2024-04-12 08:00:00+00:00,0xa7d83d50ddd1f520181a0206affd609e68e3e0ec,0,0,1,0,0,99.994605978235482553
d645e61c-ba20-4358-9da2-1bfd681a5aed,4626,2024-04-12 09:00:00+00:00,0x1ac76aecef6f271a907e0087606836532f0e6d7b,1,1,1,5003.577883071285774603,13.238179024499206316,4003.666407538454804
f66a8524-22fc-44f3-b59f-3cbed1201f95,4626,2024-04-12 09:00:00+00:00,0xfbc94cd8e58623ad5c061298a2dcd7f1a0b61091,1,1,1,5.0045859811898653,0.494434447022472897,77
52d26cb9-a87b-4977-ae78-b67137cd5917,4626,2024-04-12 09:00:00+00:00,0x208d59c83083f152c558d4649dbeb68678ddb717,0,0,2,0,0,10004.549321143294475
b800f149-a73a-4a64-a037-34ee2db40be5,stETH,2024-04-12 09:00:00+00:00,0x208d59c83083f152c558d4649dbeb68678ddb717,1,0,1,500.004651589282422578,0,249.992311729305585608
353192d0-5476-4794-8c13-f018a8678cef,stETH,2024-04-12 09:00:00+00:00,0x1ac76aecef6f271a907e0087606836532f0e6d7b,1,1,1,229.997386441909250909,0.926058622570345099,449.992360487485893428
0aef20e8-59ee-4a34-adb0-bf9dced97527,stETH,2024-04-12 09:00:00+00:00,0xfbc94cd8e58623ad5c061298a2dcd7f1a0b61091,1,1,1,76.999244081858724781,0.516759883223994441,55.993987204701529845
dd000b8a-dde9-43b3-80df-6605be94d04e,4626,2024-04-12 10:00:00+00:00,0xf277697ed4294d0cd8759eee61d786b4e4f23317,1,0,1,2500,0,2400
503892d9-d679-4204-906a-3d8cfb108a17,4626,2024-04-12 10:00:00+00:00,0x4cdd46d5e3e0b5d558a706f8ab77a1fc3af66fac,2,0,2,4001.84580684745608,0,4001.846301976354326
2b3f0df9-8c74-49dc-b9fd-098b09ad4df7,4626,2024-04-12 10:00:00+00:00,0xa627b2f69aa47339adcbbf374c4051a04621f8af,2,0,2,4001.852556364898036,0,5002.3175528180325475
22bc3057-0470-4cc7-b2f7-757c902d91c8,4626,2024-04-12 10:00:00+00:00,0x94eac6c0e7c630f56512f0549079f826ff7e73e8,4,1,3,1360,2.645640007176598686,190
c62ed9a7-95eb-49af-84cf-5d35f9b217a4,4626,2024-04-12 10:00:00+00:00,0xa33f1e000bcaffb013bfc834e4bae8cb162e9e78,1,1,1,4000,8.818078826868988346,4002.718842249046928262
0d5e98cc-6fcf-49f4-8e18-4f9233381338,4626,2024-04-12 10:00:00+00:00,0x7a4733984baca36cd8c6a90809dbc885ee24d556,1,0,1,1000,0,1000
035b84ed-c222-4cfb-8999-5ba5a8350469,4626,2024-04-12 10:00:00+00:00,0x29a66ade300bb6b97f934558bb5264809f8f8ac4,1,0,0,1000,0,0
ef52bb8f-51db-4f7b-b1e9-d5ad4de1beab,4626,2024-04-12 10:00:00+00:00,0xf15524517ad3e7d655ba84f5e5a1a97e215fcfca,0,1,1,0,0.194187440099339586,55.0505907588630565
1017dbb5-d398-4781-a1ac-ffe8216404ad,4626,2024-04-12 10:00:00+00:00,0xe7016dc260a0822f2511a566c97c0c1e061d0592,0,1,1,0,0.194188093889576405,55.0505907588630565
8058380e-cd4a-49d5-ace3-bbddb5a07950,4626,2024-04-12 10:00:00+00:00,0x8dc1a07a208c027185c230a8302039b4572a6ddb,0,1,1,0,0.194188748052293937,55.0505907588630565
dd1e40c7-6166-48f1-aae4-0e46d8582906,stETH,2024-04-12 10:00:00+00:00,0xe7016dc260a0822f2511a566c97c0c1e061d0592,1,1,1,21.995514036922985955,0.079140900939273995,32.99827498215082533
fd848cc4-af85-4e27-b7a5-9de1739ec55e,stETH,2024-04-12 10:00:00+00:00,0x8dc1a07a208c027185c230a8302039b4572a6ddb,1,1,1,21.995514036922985955,0.079153986671874603,32.99827498215082533
1a1e8501-69e0-4f2b-8796-1a4a782debeb,stETH,2024-04-12 10:00:00+00:00,0xf15524517ad3e7d655ba84f5e5a1a97e215fcfca,1,1,1,21.995514036922985955,0.079127822930776773,32.99827498215082533
3f5486b3-46cb-4422-8826-e1756fc12d1f,stETH,2024-04-12 10:00:00+00:00,0x41680bb5b4cbea04384801034f4cf8189f1c070b,3,2,2,499.005872424596533104,1.315366626804896291,125.032359610747218388
95860dcc-a611-4251-a782-51855ad1ac88,stETH,2024-04-12 10:00:00+00:00,0x94eac6c0e7c630f56512f0549079f826ff7e73e8,4,6,2,689.316032916262350498,8.301249782461421434,119.990396566519918726
5920c288-b946-4ff5-9bff-8033a3d7143e,stETH,2024-04-12 10:00:00+00:00,0xa33f1e000bcaffb013bfc834e4bae8cb162e9e78,1,1,1,99.995252823440493111,1.980824349785575476,399.991078621892528876
6b705ffc-de36-4f38-a216-6a6a1c13f861,stETH,2024-04-12 10:00:00+00:00,0xcc7d108967ba5f29843fcc5e25d58f044a13e975,6,5,1,648.668214925118653841,1.975810766331577962,99.995375481537500567
4234c38e-29f0-4718-9ee8-c3f9e85fed29,stETH,2024-04-12 10:00:00+00:00,0x1ef3abf1d1caf87f4209f0d40ab529b5f63da5aa,2,0,0,349.988546991774056667,0,0
30b11bb2-8e94-44c6-b847-49cf58de48f5,stETH,2024-04-12 10:00:00+00:00,0x9c0d903f1de057deb9a325c9f7e12fe00d782787,1,0,0,9.992530683432120011,0,0
22f77ee9-5a45-4650-986d-100a0a5b0eea,stETH,2024-04-12 10:00:00+00:00,0x056937abdc6298dde52b85cc327152295db20030,3,0,0,599.992457002812358827,0,0
763206c1-c0fc-4368-ae3d-7041c75eb4ef,stETH,2024-04-12 10:00:00+00:00,0xa262eda742b76665fc165f49c8532a87d05aa973,3,0,0,599.992457002812358827,0,0
bc282a9f-e849-435b-a86d-835389e4b400,stETH,2024-04-12 10:00:00+00:00,0x0a0fc5d5735f71e29ee12cd38e19bb8bdfde4e23,3,0,0,599.992457002812358827,0,0
2e7a7e8c-7f00-4fa0-821c-4a85031be13e,stETH,2024-04-12 10:00:00+00:00,0x550c16a6def8a39251d3fbc0f0f19820fbaa73e7,3,0,0,599.992457002812358827,0,0
b6eb13c5-573d-460d-9923-ae5cf41aa3b6,4626,2024-04-12 11:00:00+00:00,0x36353ca1ff297c38e8a5d1d5f3e805e3c8780ca5,2,2,2,3999.64969949081576622,34.946598968956441931,4000.00254379375469727
66826f08-d5b7-4089-ad58-be8df742b332,4626,2024-04-12 11:00:00+00:00,0x9c0d903f1de057deb9a325c9f7e12fe00d782787,1,0,0,1000,0,0
8d01faac-d317-4e06-9fbf-4de8fc9a17b2,4626,2024-04-12 11:00:00+00:00,0x624ecf3bc3fa8b4a18e52112de657fcf87c436b5,1,0,1,2500,0,2000
a17f3f41-1d4d-4df1-bd90-d69366a9cfb1,4626,2024-04-12 11:00:00+00:00,0xa8d393020fc2210054d4d7cdcb196f0e0b9559df,3,0,0,850.1411210085642643,0,0
629794e1-7af4-4c01-ad3a-f682388efbe2,4626,2024-04-12 11:00:00+00:00,0xe5e01edeff801e17d16fa6777af3b1e53185731d,3,0,0,850.1411210085642643,0,0
527fec5f-68c0-44d5-88d4-2d96a09b84c9,4626,2024-04-12 11:00:00+00:00,0x616e5af4336b047cd89dca206beebe3d89b6d4bf,3,0,0,850.1411210085642643,0,0
de8c4497-a087-4745-a5d5-c00a41fe9352,4626,2024-04-12 11:00:00+00:00,0xe9be7d52c37c381d4adfddd263a52cf5442dde78,3,1,0,850.1411729980637578,4.41078213052007432,0
8a46c509-c2d8-43be-bdd1-580366e0389f,4626,2024-04-12 11:00:00+00:00,0x4769cc29a4a7ea7144682f43e8bcc280d830bb96,1,0,0,18,0,0
b0516a1b-d506-490e-a4f5-424fee115012,stETH,2024-04-12 11:00:00+00:00,0x0a0fc5d5735f71e29ee12cd38e19bb8bdfde4e23,4,5,0,299.99624354485817574,2.258130631947069111,0
10222313-2d49-495c-9036-9eb102108003,stETH,2024-04-12 11:00:00+00:00,0xa262eda742b76665fc165f49c8532a87d05aa973,5,1,0,399.358170498030671727,0.312201967137814376,0
d21f8c12-6b91-4b4a-b961-6623324ded6b,stETH,2024-04-12 11:00:00+00:00,0x056937abdc6298dde52b85cc327152295db20030,5,5,0,399.357369589922723363,2.260948696201371440,0
893367db-0dc8-4d4c-9b9e-5ea4b6686100,stETH,2024-04-12 11:00:00+00:00,0xe5e01edeff801e17d16fa6777af3b1e53185731d,5,3,2,897.164441881049797297,1.880585176845488900,74.989159006381544917
7d848e73-ec85-4d46-b0dc-dbdb22e7f4a5,stETH,2024-04-12 11:00:00+00:00,0xa8d393020fc2210054d4d7cdcb196f0e0b9559df,5,3,2,887.227968629287214474,1.881234509812178949,74.989159006381544917
943878c7-7f33-4072-9abd-cd9995efba39,stETH,2024-04-12 11:00:00+00:00,0xe9be7d52c37c381d4adfddd263a52cf5442dde78,5,3,2,867.353455905412372788,1.881131688974540262,74.989159006381544917
8b29af17-65c7-4899-9776-5b4889de8bbd,stETH,2024-04-12 11:00:00+00:00,0x616e5af4336b047cd89dca206beebe3d89b6d4bf,5,3,2,917.038026953915555321,1.883336668774332889,74.989159006381544917
ab4b8924-614d-40de-9b47-cdcdf4739eb8,stETH,2024-04-12 11:00:00+00:00,0x4769cc29a4a7ea7144682f43e8bcc280d830bb96,1,1,1,44.991487603697632664,0.075088620448486952,33.998702860494676479
538e56c1-ad12-43b5-8b8c-266eb4d04654,stETH,2024-04-12 11:00:00+00:00,0x14f2e38939980c6a032135088b8620378a32ac88,1,1,2,44.991487603697632664,0.075120180633483476,12.995854935885249836
786d0a06-5560-4d5c-9cf7-6532489967ad,stETH,2024-04-12 11:00:00+00:00,0xd0dfc5ccd4072c13b4d1e83973e22439cc7b22fd,1,1,1,63.996340081915841215,0.07504679382310805,10.992811736727616775
cc40caa5-62b2-447c-8b8b-4e81db78b575,stETH,2024-04-12 11:00:00+00:00,0xfb9c5e981bb14b545d706110c31f98e587893a62,1,1,1,44.991487603697632664,0.075078156465569248,0.990253573047825086
530c1ecf-b0be-41bd-9c9e-72c9cbd1ab1e,stETH,2024-04-12 11:00:00+00:00,0x659ba5824e768e0b27702c77294081822fefec51,1,1,1,44.991487603697632664,0.075099089322489514,33.998702860494676479
ebfcc0b9-8613-43ba-b24d-9f81a04afe2d,stETH,2024-04-12 11:00:00+00:00,0x9e376ba0c0fd733310474d56392c9f27388d7d38,1,1,1,44.991487603697632664,0.075130664211013308,33.998702860494676479
0951cf9b-708e-4b7e-ab1b-00a986ad308c,stETH,2024-04-12 11:00:00+00:00,0x7142ea56861edf7ed7fd575eb302957a42402023,1,1,1,44.991487603697632664,0.075057243157367916,33.998703647364819998
d7c32622-a274-474c-83bf-154707ba4ada,stETH,2024-04-12 11:00:00+00:00,0x6bb403b70a24e3a4d75c2a937fcb1fef19804e2e,1,1,1,44.991487603697632664,0.075067697371710845,10.992811736727616775
954d68b6-5b25-4799-8c9d-4df1758f161e,stETH,2024-04-12 11:00:00+00:00,0x3738606443a7cfe231dc5a9c55b250707da16d9e,1,1,1,44.991487603697632664,0.07510970196225959,33.998702860494676479
4214d762-f7f1-4df2-a5cd-27bf7beb51fb,stETH,2024-04-12 11:00:00+00:00,0xf277697ed4294d0cd8759eee61d786b4e4f23317,1,0,0,19.995119895106180786,0,0
37038549-8b14-4f2d-a661-93ec71de7192,stETH,2024-04-12 11:00:00+00:00,0x48124fb959f32dc1ad548370951d652a4ba26ad2,1,1,1,249.994177673551269565,0.945567206306235015,199.991359626207427087
798400dc-036e-4e33-8893-7a2479c10321,stETH,2024-04-12 11:00:00+00:00,0x624ecf3bc3fa8b4a18e52112de657fcf87c436b5,0,1,1,0,0.366276900302509771,79.99046825683321762
6f623337-643a-4a57-8115-18d7e64742ba,stETH,2024-04-12 11:00:00+00:00,0xcc7d108967ba5f29843fcc5e25d58f044a13e975,6,5,4,0,0,40.060502595866188138
830f4836-7722-4951-92be-9090750c56b9,4626,2024-04-12 12:00:00+00:00,0x4dfaf1172ee53eed30d505e6ea5933752ff71bab,1,0,1,2500,0,1500
2ceb6686-6a07-45cd-a98b-afcd1fe67f39,4626,2024-04-12 12:00:00+00:00,0x9e376ba0c0fd733310474d56392c9f27388d7d38,1,1,1,9.008536498786919817,0.061776817954069662,7
df94efbe-6751-4f23-92d3-2ccc6bc2d557,4626,2024-04-12 12:00:00+00:00,0xd0dfc5ccd4072c13b4d1e83973e22439cc7b22fd,1,2,2,6.005691296276406984,0.388335956410626162,14
5d859d0c-77a7-449f-b66d-01985c9da69b,4626,2024-04-12 12:00:00+00:00,0x6bb403b70a24e3a4d75c2a937fcb1fef19804e2e,1,1,1,9.008537390042301135,0.19416186400033388,7
d832d404-3c92-44f6-9f2e-898d721380b8,4626,2024-04-12 12:00:00+00:00,0x7142ea56861edf7ed7fd575eb302957a42402023,1,1,1,8.00758879114871212,0.194159509708014033,7
47a47b83-4f48-490f-a060-260d892876d3,4626,2024-04-12 12:00:00+00:00,0xfb9c5e981bb14b545d706110c31f98e587893a62,1,1,1,10.00948697921964716,0.194161231251913243,7
1089d93c-27df-4fcb-98b5-ffc6960e4823,4626,2024-04-12 12:00:00+00:00,0x14f2e38939980c6a032135088b8620378a32ac88,1,2,1,7.006641232053067976,0.388327804265797001,7
41a8cc8f-57ed-4473-846d-42c0c4fb69aa,4626,2024-04-12 12:00:00+00:00,0x3738606443a7cfe231dc5a9c55b250707da16d9e,1,1,1,4.003795187801361672,0.194167661517148975,7
61a32c79-5077-4479-a615-97278c07e55d,4626,2024-04-12 12:00:00+00:00,0x659ba5824e768e0b27702c77294081822fefec51,1,1,1,66.062630402536026666,0.194168294686705702,7
34df96fe-0509-47c5-ac58-c68891e9ed4a,4626,2024-04-12 12:00:00+00:00,0x085ae2a9fe56efe3bd3c4775187328e42f087d0f,1,0,0,1,0,0
08e22eec-1d55-43dc-a7f6-b17198f69de4,4626,2024-04-12 12:00:00+00:00,0xe10261e735172d6df2db1f66a1406f3b27e54b24,2,0,1,5002.4030883097762375,0,2000
1c9b7400-9344-4032-a883-f6c2cbf2d403,4626,2024-04-12 12:00:00+00:00,0x1223f69b6095d17ce59e00779735601ff677b112,1,0,0,2000,0,0
823d924d-191e-434b-a1da-4a59c29cee8c,4626,2024-04-12 12:00:00+00:00,0x4769cc29a4a7ea7144682f43e8bcc280d830bb96,1,1,1,0,0.035301265778296052,7
668285f3-1407-4388-859b-c8a47109434f,stETH,2024-04-12 12:00:00+00:00,0x4dfaf1172ee53eed30d505e6ea5933752ff71bab,1,0,0,19.995160387466809457,0,0
6cf52cf1-056e-4d58-960e-64e09b2ccd48,4626,2024-04-12 13:00:00+00:00,0x1223f69b6095d17ce59e00779735601ff677b112,2,0,0,2502.407051981764205,0,0
90792329-aec6-42ab-8029-21a7e75f89d4,4626,2024-04-12 13:00:00+00:00,0x08676cc87ee1a3a52c0feb9e0e4c6b736a31d4b0,1,0,1,2000,0,2800
2063d045-7cf1-4198-a917-09887ac1dadc,4626,2024-04-12 13:00:00+00:00,0xc89013d540ca5a43de38acfdf62a3e4a376a81f3,1,0,1,1000,0,3500
0f25cb67-d637-4e50-84b5-6c26e773177a,4626,2024-04-12 13:00:00+00:00,0xb214cbab1997ab15b3610319ccf78ca851794dca,1,0,1,1000,0,3500
4334df0c-ff39-45d6-b960-ce323e8e704a,4626,2024-04-12 13:00:00+00:00,0x3bedda8bfb71dd5f48734b3b2d64639dfae513a9,1,0,1,1000,0,3500
546f5543-ea3d-4365-8a5a-d4c6df1297bb,4626,2024-04-12 13:00:00+00:00,0x27b0c28041bcacec7798432caf3445b99ed80b0c,1,0,1,1000,0,3500
98ca2ea4-094d-427b-a9c3-9630b9516907,4626,2024-04-12 13:00:00+00:00,0x2e0ff374b414634ae769bb6eec362d98e26c5403,1,0,1,1000,0,3500
4531f922-04d5-4aba-9d54-193236336bb0,4626,2024-04-12 13:00:00+00:00,0x5324fc00f33121e6b3e39e3953770822df6427d3,1,0,1,1300,0,3700
14d4640d-23a5-42ea-b6e0-e508559d0a95,4626,2024-04-12 13:00:00+00:00,0x360ba5249043eb15de114fcb7f3f9240cce6e766,2,0,1,2501.22000199968985875,0,50
a3d665d5-8121-4099-93de-262ef2023c26,4626,2024-04-12 13:00:00+00:00,0xc853064e8358df58e64087b52c250ee27dac920f,1,0,1,4050,0,950
77684eae-0f71-4736-b208-002a98c99fe9,4626,2024-04-12 13:00:00+00:00,0x3848cdd9a4fba7b226e6feb05b98e9a95c91d630,0,1,1,0,22.075359072458978688,4977.924640927541021312
a0533977-046e-4e74-9a3b-26b34ca40441,4626,2024-04-12 13:00:00+00:00,0x01cb8755bd7889667dabfd1c626c294ca4f38865,0,0,1,0,0,2000
3fd2e85e-d1bd-4ce3-a614-1e28aaa9b3bc,stETH,2024-04-12 13:00:00+00:00,0xc89013d540ca5a43de38acfdf62a3e4a376a81f3,1,0,1,19.99524900815543211,0,79.991000509760185701
e08ecdb6-cef0-4095-ad18-f6823c07fa8f,stETH,2024-04-12 13:00:00+00:00,0xb214cbab1997ab15b3610319ccf78ca851794dca,1,0,1,49.993137717861650331,0,49.99313829638530187
1fe51b03-3598-42f9-a063-05c67ee14c67,stETH,2024-04-12 13:00:00+00:00,0x3bedda8bfb71dd5f48734b3b2d64639dfae513a9,1,0,1,49.993152180953393613,0,49.993153338001031356
fd976800-b8d9-474f-8a76-d872cc94df91,stETH,2024-04-12 13:00:00+00:00,0x3848cdd9a4fba7b226e6feb05b98e9a95c91d630,1,0,1,99.996324350846754226,0,99.716261005848687337
2a0f6041-b363-41f1-9b94-56dc02bc4050,stETH,2024-04-12 13:00:00+00:00,0x27b0c28041bcacec7798432caf3445b99ed80b0c,1,0,1,49.993164908478366455,0,49.993165487002332618
b4b90c43-98c1-4ab1-bbf2-4500286adf55,stETH,2024-04-12 13:00:00+00:00,0x2e0ff374b414634ae769bb6eec362d98e26c5403,1,0,1,49.993178793054465045,0,49.993179371578591893
d8b197e1-b3be-420c-8d4c-285ebd781f82,stETH,2024-04-12 13:00:00+00:00,0x9089d3c7c518d9093fd00f4508c7d064338282af,1,0,0,499.991844252975495872,0,0
4b129f5d-fd0f-4864-86e3-28f1f0a3daaa,stETH,2024-04-12 13:00:00+00:00,0xc853064e8358df58e64087b52c250ee27dac920f,1,0,1,50.993482011048492306,0,63.726854446565574406
587e2313-8c95-42ea-be86-945a94a349eb,stETH,2024-04-12 13:00:00+00:00,0x5324fc00f33121e6b3e39e3953770822df6427d3,0,1,1,0,1.315457745707440331,138.686604353814654172
53126f2e-0397-48c8-88c9-35de8b0ace31,4626,2024-04-12 14:00:00+00:00,0xa45482cb68058537aee4d6bfc0063f6914b749bf,1,0,1,3142,0,1858
d2d9b46d-eb29-4d54-8809-1363ef19c553,4626,2024-04-12 14:00:00+00:00,0x6f82c080bed248b36666860d789fce116d3d613a,1,0,1,2154,0,2846
70e3d00e-cc5a-4888-97b1-70ada0143ea6,4626,2024-04-12 14:00:00+00:00,0xb0bf377ca19502839dc71843fb75b1e795618f69,1,0,1,1000,0,2000
e5bf04da-7b7a-4ee5-b245-041a9e6acf23,4626,2024-04-12 14:00:00+00:00,0x3eac283eda4423b6f29bc85a8a5c0a28b5b28d6b,1,0,1,1000,0,3000
71c42d9a-0c2f-424a-baca-1f3dbdf17f19,4626,2024-04-12 14:00:00+00:00,0x7325fcb583a7f753486b630a515eeeea1db87be0,1,0,0,10000,0,0
a390994f-d90b-4769-b826-dce56a821978,4626,2024-04-12 14:00:00+00:00,0x7ff8f01e21529bf4143c7407bd2a3893aa195558,1,0,1,1000,0,3000
cc82b9d9-232b-47b8-8072-9207af9ff091,4626,2024-04-12 14:00:00+00:00,0x57f39f76ab76a78963bc3e78d7e0e2156121148c,1,0,1,3333,0,1000
36ca72f2-2056-456e-843f-9dfe6ba35f00,4626,2024-04-12 14:00:00+00:00,0xfef62b39a82f881c093951f48614501b34d12dde,1,0,1,1000,0,2333
e2df5b55-baad-4f7d-b79a-4f9850bb6bac,4626,2024-04-12 14:00:00+00:00,0x2ce2f41cc5d2f8f3cbe39befd76cc2cac84048e9,1,0,1,1670,0,3330
1bbfdc47-62ce-4d98-8751-e7934f8ab7af,4626,2024-04-12 14:00:00+00:00,0x199d22bbe1730686d61f7302518c4598b6407433,6,2,2,19990.835154957848410185,0,0
ede88ed4-70f4-4c2a-9a3a-231de976674a,4626,2024-04-12 14:00:00+00:00,0x62fab5a23a378ff88a4ba940117f239a40203e30,1,0,1,999,0,3900
ceb5719c-8d1f-4cfc-8d5f-62a6fee05f45,4626,2024-04-12 14:00:00+00:00,0x79dd1a7c4ee42366cf682ce7a1e083868b1c144a,1,0,0,1000,0,0
79d71705-39ae-49bd-b9a6-c0a083752687,4626,2024-04-12 14:00:00+00:00,0xab6ee10107a51069a2ba036c07d0a1433a08a567,0,1,1,0,18.502267079821546802,4981.497732920178453198
5f123b80-3a0a-4704-b0b1-a577e36bb70f,stETH,2024-04-12 14:00:00+00:00,0x360ba5249043eb15de114fcb7f3f9240cce6e766,1,0,0,99.996486353866615721,0,0
aa5f5e5d-c6c5-4423-98c0-032d2b63ca26,stETH,2024-04-12 14:00:00+00:00,0x6f82c080bed248b36666860d789fce116d3d613a,1,0,1,121.992447974395637443,0,77.250550944294844933
a4f8eb6d-b878-4498-88ed-7a7266bfe514,stETH,2024-04-12 14:00:00+00:00,0x3eac283eda4423b6f29bc85a8a5c0a28b5b28d6b,1,0,1,49.993321110170567303,0,49.993322267222114732
65fb9856-a61b-4ef7-8379-d274bda92b89,stETH,2024-04-12 14:00:00+00:00,0x7ff8f01e21529bf4143c7407bd2a3893aa195558,1,0,1,49.993340780049184366,0,74.990012905651780594
1957945f-fdc5-4565-a4da-03b6d340f6cd,stETH,2024-04-12 14:00:00+00:00,0x57f39f76ab76a78963bc3e78d7e0e2156121148c,1,0,1,69.998701908261732685,0,79.991376328863855477
0429be2d-1a95-4bfe-897b-059acfc30c47,stETH,2024-04-12 14:00:00+00:00,0xee98322a403767505f747d0b55dc6ff46e8eee3e,1,1,1,159.992818279936005029,1.32286925445646812,149.990169072007821013
519b9fcd-2897-41e1-857b-ace7c7b93c58,stETH,2024-04-12 14:00:00+00:00,0xfef62b39a82f881c093951f48614501b34d12dde,1,0,1,9.992675111523791345,0,79.991415206802441406
2a5161e3-3799-450e-8c82-73e698b1a453,stETH,2024-04-12 14:00:00+00:00,0xa45482cb68058537aee4d6bfc0063f6914b749bf,0,1,1,0,32.219247472357702117,67.787974015286497631
bafd032a-8b7d-4e75-ac2e-51805bccc97f,stETH,2024-04-12 14:00:00+00:00,0x2ce2f41cc5d2f8f3cbe39befd76cc2cac84048e9,0,1,1,0,0.284848305762427949,99.716701805228687206
2265b729-b4db-4927-9b9a-89fa7bb08556,4626,2024-04-12 15:00:00+00:00,0xee98322a403767505f747d0b55dc6ff46e8eee3e,1,1,1,4000,87.887534879637579536,5004.97266621075565
7de264ff-c336-4dc2-88cb-5f2af3e803e9,4626,2024-04-12 15:00:00+00:00,0xf01beec19654bbf364784dbf0039848b081faee6,1,0,1,1032,0,3968
33b1def2-3c36-42f7-bec2-70a1d9259e74,4626,2024-04-12 15:00:00+00:00,0x2d8a76ddd6a2e2ce2063e2f7d52eb679c46e5b59,1,0,1,1111,0,3500
